4.400321543216705322e-01,4.402604103088378906e-01,4.454779028892517090e-01,4.411559998989105225e-01,4.391026496887207031e-01,1.630688272416591644e-02
4.383916556835174561e-01,4.392289817333221436e-01,4.447734653949737549e-01,4.408617913722991943e-01,4.390565156936645508e-01,1.654347591102123260e-02
4.439394176006317139e-01,4.441390931606292725e-01,4.494233131408691406e-01,4.451543986797332764e-01,4.429368078708648682e-01,1.603268459439277649e-02
4.499146342277526855e-01,4.500462412834167480e-01,4.555134177207946777e-01,4.509843587875366211e-01,4.488432705402374268e-01,1.572334952652454376e-02
4.525075852870941162e-01,4.528994560241699219e-01,4.586369693279266357e-01,4.542511701583862305e-01,4.522201418876647949e-01,1.571471802890300751e-02
4.567619264125823975e-01,4.570275843143463135e-01,4.627559781074523926e-01,4.582734107971191406e-01,4.561091959476470947e-01,1.551652699708938599e-02
4.628166556358337402e-01,4.629218578338623047e-01,4.687130749225616455e-01,4.639959931373596191e-01,4.617676138877868652e-01,1.527833007276058197e-02
4.616445302963256836e-01,4.624037742614746094e-01,4.685658514499664307e-01,4.642682075500488281e-01,4.624402821063995361e-01,1.548382081091403961e-02
4.614925384521484375e-01,4.622205197811126709e-01,4.682782888412475586e-01,4.640734493732452393e-01,4.621084332466125488e-01,1.544841658324003220e-02
4.635916948318481445e-01,4.641473293304443359e-01,4.701505601406097412e-01,4.657694995403289795e-01,4.637432396411895752e-01,1.528234034776687622e-02
4.654625654220581055e-01,4.660005867481231689e-01,4.721026718616485596e-01,4.676680564880371094e-01,4.656680524349212646e-01,1.520366221666336060e-02
4.688979387283325195e-01,4.692695736885070801e-01,4.753819108009338379e-01,4.708035588264465332e-01,4.686916172504425049e-01,1.506647095084190369e-02
1.980939209461212158e-01,1.977029442787170410e-01,2.012071758508682251e-01,1.978298574686050415e-01,1.965076476335525513e-01,6.432240456342697144e-02
1.935073733329772949e-01,1.946019530296325684e-01,1.964753568172454834e-01,1.941718161106109619e-01,1.958430111408233643e-01,8.516281098127365112e-02
1.843946129083633423e-01,1.857047528028488159e-01,1.873242557048797607e-01,1.872842758893966675e-01,1.866597384214401245e-01,1.008650064468383789e-01
1.898498386144638062e-01,1.902383714914321899e-01,1.913946419954299927e-01,1.897961348295211792e-01,1.902414262294769287e-01,9.654027968645095825e-02
1.955094188451766968e-01,1.953562945127487183e-01,1.969203054904937744e-01,1.949130892753601074e-01,1.951232105493545532e-01,9.164037555456161499e-02
1.975675821304321289e-01,1.976448446512222290e-01,1.993866562843322754e-01,1.975212395191192627e-01,1.974927932024002075e-01,8.993812650442123413e-02
1.959163099527359009e-01,1.964152306318283081e-01,1.982284039258956909e-01,1.966704279184341431e-01,1.964871734380722046e-01,9.011423587799072266e-02
1.967661380767822266e-01,1.970747113227844238e-01,1.987919360399246216e-01,1.970698237419128418e-01,1.968780905008316040e-01,8.720441162586212158e-02
1.969812363386154175e-01,1.973644942045211792e-01,1.991709172725677490e-01,1.973944008350372314e-01,1.972012817859649658e-01,8.517856150865554810e-02
1.940522789955139160e-01,1.947518885135650635e-01,1.966900229454040527e-01,1.951366662979125977e-01,1.948758959770202637e-01,8.558873832225799561e-02
1.908377707004547119e-01,1.915766149759292603e-01,1.934991031885147095e-01,1.920308172702789307e-01,1.917550712823867798e-01,8.587130904197692871e-02
1.923221349716186523e-01,1.925496160984039307e-01,1.943821161985397339e-01,1.925251334905624390e-01,1.923443973064422607e-01,8.237848430871963501e-02
1.919622719287872314e-01,1.923260241746902466e-01,1.943117529153823853e-01,1.924447715282440186e-01,1.922721415758132935e-01,8.130846172571182251e-02
1.939335614442825317e-01,1.940224766731262207e-01,1.960119009017944336e-01,1.939439475536346436e-01,1.937787383794784546e-01,7.804944366216659546e-02
1.916401237249374390e-01,1.921521127223968506e-01,1.943305432796478271e-01,1.925000846385955811e-01,1.922917217016220093e-01,7.875614613294601440e-02
1.893610656261444092e-01,1.898677498102188110e-01,1.920331865549087524e-01,1.902857422828674316e-01,1.900532990694046021e-01,7.882140576839447021e-02
1.847169101238250732e-01,1.854579299688339233e-01,1.876587867736816406e-01,1.861235201358795166e-01,1.858743578195571899e-01,8.081550151109695435e-02
1.848442852497100830e-01,1.850474029779434204e-01,1.871249377727508545e-01,1.852692067623138428e-01,1.851013153791427612e-01,7.861796021461486816e-02
1.863037943840026855e-01,1.863112151622772217e-01,1.884299814701080322e-01,1.863356828689575195e-01,1.862279176712036133e-01,7.635006308555603027e-02
1.879252195358276367e-01,1.878746300935745239e-01,1.900649517774581909e-01,1.878714859485626221e-01,1.877578198909759521e-01,7.432047277688980103e-02
1.857351809740066528e-01,1.860838383436203003e-01,1.884026825428009033e-01,1.864604502916336060e-01,1.862882524728775024e-01,7.537967711687088013e-02
1.824889630079269409e-01,1.829571574926376343e-01,1.852633655071258545e-01,1.834996640682220459e-01,1.832926571369171143e-01,7.660389691591262817e-02
1.862073689699172974e-01,1.858910620212554932e-01,1.880677640438079834e-01,1.858028173446655273e-01,1.856979131698608398e-01,7.213727384805679321e-02
1.857319772243499756e-01,1.858318299055099487e-01,1.882032454013824463e-01,1.860473155975341797e-01,1.859246939420700073e-01,7.234993577003479004e-02
3.071623444557189941e-01,3.070207834243774414e-01,3.104017376899719238e-01,3.088239729404449463e-01,3.076260685920715332e-01,3.930646553635597229e-02
2.344224005937576294e-01,2.422534227371215820e-01,2.464268058538436890e-01,2.467779666185379028e-01,2.536957859992980957e-01,8.547990024089813232e-02
1.900047361850738525e-01,1.944675743579864502e-01,1.980099380016326904e-01,2.018618881702423096e-01,2.005715966224670410e-01,1.085763275623321533e-01
1.774255633354187012e-01,1.797300726175308228e-01,1.815724223852157593e-01,1.822700053453445435e-01,1.826263368129730225e-01,1.132650375366210938e-01
1.743184477090835571e-01,1.750871092081069946e-01,1.768209189176559448e-01,1.762174963951110840e-01,1.765281409025192261e-01,1.129364445805549622e-01
1.713733524084091187e-01,1.719243228435516357e-01,1.735000461339950562e-01,1.726548522710800171e-01,1.727890670299530029e-01,1.139842793345451355e-01
1.686649471521377563e-01,1.691630035638809204e-01,1.705658286809921265e-01,1.696649789810180664e-01,1.696672737598419189e-01,1.147397682070732117e-01
1.640713512897491455e-01,1.648058742284774780e-01,1.660869121551513672e-01,1.653401851654052734e-01,1.652234345674514771e-01,1.169705837965011597e-01
1.625911593437194824e-01,1.630317121744155884e-01,1.641879677772521973e-01,1.631710380315780640e-01,1.630651503801345825e-01,1.157335340976715088e-01
1.610676199197769165e-01,1.615234017372131348e-01,1.626460999250411987e-01,1.615446805953979492e-01,1.614374369382858276e-01,1.153695434331893921e-01
1.608627885580062866e-01,1.611729264259338379e-01,1.622761785984039307e-01,1.610181778669357300e-01,1.609178483486175537e-01,1.136379539966583252e-01
1.605437099933624268e-01,1.608587950468063354e-01,1.619735658168792725e-01,1.606643348932266235e-01,1.605605930089950562e-01,1.123898252844810486e-01
1.601172238588333130e-01,1.604340821504592896e-01,1.615647375583648682e-01,1.602389514446258545e-01,1.601212471723556519e-01,1.112722009420394897e-01
1.583164334297180176e-01,1.587737947702407837e-01,1.599197089672088623e-01,1.587109863758087158e-01,1.585530340671539307e-01,1.115646585822105408e-01
1.605945378541946411e-01,1.606087684631347656e-01,1.617477387189865112e-01,1.601574718952178955e-01,1.600782722234725952e-01,1.074452996253967285e-01
1.578863263130187988e-01,1.584112495183944702e-01,1.596284210681915283e-01,1.583905518054962158e-01,1.582281291484832764e-01,1.092677190899848938e-01
1.514858901500701904e-01,1.524093449115753174e-01,1.535735428333282471e-01,1.528399586677551270e-01,1.525307595729827881e-01,1.135619804263114929e-01
1.511994004249572754e-01,1.514724642038345337e-01,1.525853127241134644e-01,1.513732522726058960e-01,1.511759161949157715e-01,1.112016588449478149e-01
1.513276547193527222e-01,1.515341550111770630e-01,1.526698023080825806e-01,1.512666642665863037e-01,1.511268168687820435e-01,1.098197400569915771e-01
1.507669836282730103e-01,1.510148048400878906e-01,1.521777957677841187e-01,1.508021652698516846e-01,1.506437212228775024e-01,1.092958077788352966e-01
1.505648940801620483e-01,1.507579386234283447e-01,1.519326716661453247e-01,1.505235880613327026e-01,1.503673344850540161e-01,1.084266677498817444e-01
1.494556516408920288e-01,1.497312486171722412e-01,1.509203314781188965e-01,1.495836377143859863e-01,1.494067609310150146e-01,1.084945127367973328e-01
1.521853804588317871e-01,1.520350873470306396e-01,1.532469987869262695e-01,1.515387445688247681e-01,1.514368504285812378e-01,1.045239269733428955e-01
1.502062082290649414e-01,1.505437940359115601e-01,1.518035084009170532e-01,1.504340022802352905e-01,1.502592414617538452e-01,1.062417775392532349e-01
5.354556813836097717e-02,5.467690899968147278e-02,5.089042708277702332e-02,5.246480181813240051e-02,5.222257226705551147e-02,1.740977466106414795e-01
5.408466607332229614e-02,5.387151241302490234e-02,5.438185855746269226e-02,5.483772978186607361e-02,5.435425415635108948e-02,1.793795675039291382e-01
6.668814271688461304e-02,6.822066754102706909e-02,6.860588490962982178e-02,6.636759638786315918e-02,6.527884304523468018e-02,1.884801685810089111e-01
8.113480359315872192e-02,8.317654579877853394e-02,8.290344476699829102e-02,8.067148923873901367e-02,7.951885461807250977e-02,1.871538460254669189e-01
8.585087209939956665e-02,8.778864890336990356e-02,8.719028532505035400e-02,8.614329248666763306e-02,8.551530539989471436e-02,1.903156042098999023e-01
8.721168339252471924e-02,8.848519623279571533e-02,8.824128657579421997e-02,8.766898512840270996e-02,8.728771656751632690e-02,1.914503872394561768e-01
8.641619235277175903e-02,8.743839710950851440e-02,8.728734403848648071e-02,8.696243911981582642e-02,8.671109378337860107e-02,1.939314752817153931e-01
8.468303829431533813e-02,8.557680249214172363e-02,8.547751605510711670e-02,8.527819812297821045e-02,8.510049432516098022e-02,1.955654174089431763e-01
8.306567370891571045e-02,8.385732024908065796e-02,8.381145447492599487e-02,8.361513912677764893e-02,8.346883207559585571e-02,1.963030248880386353e-01
8.253011107444763184e-02,8.320017904043197632e-02,8.325045555830001831e-02,8.291619271039962769e-02,8.274767547845840454e-02,1.950782984495162964e-01
8.083720505237579346e-02,8.163379877805709839e-02,8.154125511646270752e-02,8.135852962732315063e-02,8.124339580535888672e-02,1.965773403644561768e-01
7.866441458463668823e-02,7.946590334177017212e-02,7.934716343879699707e-02,7.927809655666351318e-02,7.921735197305679321e-02,1.981031596660614014e-01
7.677223533391952515e-02,7.753063738346099854e-02,7.743486016988754272e-02,7.736632227897644043e-02,7.733203470706939697e-02,1.990144550800323486e-01
7.586587220430374146e-02,7.655110955238342285e-02,7.652660459280014038e-02,7.634099572896957397e-02,7.628516852855682373e-02,1.983047276735305786e-01
7.636956125497817993e-02,7.697733491659164429e-02,7.704482227563858032e-02,7.665930688381195068e-02,7.653321325778961182e-02,1.957547515630722046e-01
7.635460048913955688e-02,7.706581056118011475e-02,7.702832669019699097e-02,7.669343054294586182e-02,7.657087594270706177e-02,1.953176856040954590e-01
7.346550375223159790e-02,7.440506666898727417e-02,7.409088313579559326e-02,7.417681068181991577e-02,7.421325147151947021e-02,1.999356597661972046e-01
7.279272377490997314e-02,7.343634963035583496e-02,7.343178242444992065e-02,7.329009473323822021e-02,7.328274101018905640e-02,1.982897669076919556e-01
7.418994605541229248e-02,7.474285364151000977e-02,7.486196607351303101e-02,7.439633458852767944e-02,7.425972074270248413e-02,1.945888102054595947e-01
7.400956749916076660e-02,7.478909939527511597e-02,7.467327266931533813e-02,7.438610494136810303e-02,7.428751885890960693e-02,1.951422244310379028e-01
7.429088652133941650e-02,7.497885823249816895e-02,7.495768368244171143e-02,7.464427500963211060e-02,7.453491538763046265e-02,1.937947869300842285e-01
7.232387363910675049e-02,7.320375740528106689e-02,7.294641435146331787e-02,7.294121384620666504e-02,7.294934242963790894e-02,1.972073167562484741e-01
7.109967619180679321e-02,7.182970643043518066e-02,7.171633094549179077e-02,7.166749238967895508e-02,7.169409096240997314e-02,1.973292380571365356e-01
7.205697894096374512e-02,7.263203710317611694e-02,7.271049171686172485e-02,7.235345989465713501e-02,7.226479053497314453e-02,1.940177232027053833e-01
5.795702934265136719e-01,5.824372172355651855e-01,5.928675532341003418e-01,5.841537714004516602e-01,5.849213600158691406e-01,1.699732802808284760e-02
5.899065732955932617e-01,5.914117097854614258e-01,6.011764407157897949e-01,5.924814939498901367e-01,5.919104218482971191e-01,9.704681113362312317e-03
5.809515714645385742e-01,5.846185684204101562e-01,5.894889831542968750e-01,5.847020149230957031e-01,5.866854786872863770e-01,1.868045888841152191e-02
5.763337612152099609e-01,5.786331892013549805e-01,5.851891040802001953e-01,5.800330042839050293e-01,5.795057415962219238e-01,1.564636081457138062e-02
5.840650200843811035e-01,5.846385955810546875e-01,5.920512676239013672e-01,5.859367847442626953e-01,5.844419002532958984e-01,1.348262093961238861e-02
5.787295103073120117e-01,5.797537565231323242e-01,5.883594155311584473e-01,5.830726027488708496e-01,5.823345780372619629e-01,1.274893898516893387e-02
5.791391134262084961e-01,5.797265172004699707e-01,5.881876945495605469e-01,5.825950503349304199e-01,5.808790922164916992e-01,1.232981681823730469e-02
5.887511372566223145e-01,5.884510278701782227e-01,5.971314311027526855e-01,5.906001925468444824e-01,5.878313183784484863e-01,1.202354021370410919e-02
5.908542275428771973e-01,5.909596681594848633e-01,6.005387306213378906e-01,5.942811965942382812e-01,5.920580029487609863e-01,1.191771682351827621e-02
5.930963158607482910e-01,5.931836962699890137e-01,6.029590964317321777e-01,5.967398881912231445e-01,5.942608118057250977e-01,1.179396454244852066e-02
5.949932932853698730e-01,5.951164960861206055e-01,6.051331162452697754e-01,5.988882780075073242e-01,5.963529944419860840e-01,1.164645515382289886e-02
5.966422557830810547e-01,5.967612862586975098e-01,6.069756150245666504e-01,6.007267236709594727e-01,5.981278419494628906e-01,1.152980700135231018e-02
5.935611128807067871e-01,5.940760374069213867e-01,6.045824885368347168e-01,5.986991524696350098e-01,5.965015292167663574e-01,1.139691565185785294e-02
5.958748459815979004e-01,5.959563255310058594e-01,6.062914729118347168e-01,6.000795960426330566e-01,5.972723364830017090e-01,1.126725692301988602e-02
5.949466228485107422e-01,5.952216386795043945e-01,6.059032082557678223e-01,5.998298525810241699e-01,5.973279476165771484e-01,1.115496456623077393e-02
5.978605151176452637e-01,5.977794528007507324e-01,6.083900928497314453e-01,6.020624041557312012e-01,5.990860462188720703e-01,1.109958440065383911e-02
5.981889367103576660e-01,5.982627868652343750e-01,6.091660261154174805e-01,6.029343605041503906e-01,6.001842021942138672e-01,1.103825308382511139e-02
5.966388583183288574e-01,5.968824028968811035e-01,6.078816056251525879e-01,6.018333435058593750e-01,5.992125868797302246e-01,1.097843889147043228e-02
5.983992815017700195e-01,5.983747839927673340e-01,6.092802882194519043e-01,6.030095815658569336e-01,6.000236868858337402e-01,1.091407332569360733e-02
5.988700985908508301e-01,5.988979339599609375e-01,6.100005507469177246e-01,6.037535071372985840e-01,6.008828282356262207e-01,1.086726877838373184e-02
6.031339168548583984e-01,6.028046607971191406e-01,6.138394474983215332e-01,6.073004007339477539e-01,6.039819121360778809e-01,1.087598036974668503e-02
6.025710105895996094e-01,6.025928258895874023e-01,6.139928698539733887e-01,6.077147722244262695e-01,6.048645377159118652e-01,1.083523035049438477e-02
5.984541177749633789e-01,5.988541245460510254e-01,6.102915406227111816e-01,6.043893098831176758e-01,6.018613576889038086e-01,1.076895650476217270e-02
6.008530259132385254e-01,6.007560491561889648e-01,6.118767857551574707e-01,6.055635213851928711e-01,6.023737788200378418e-01,1.071574911475181580e-02
6.709303855895996094e-01,6.739227175712585449e-01,6.861020922660827637e-01,6.770567297935485840e-01,6.768072247505187988e-01,1.549294684082269669e-02
6.276258230209350586e-01,6.323509812355041504e-01,6.432157754898071289e-01,6.412196755409240723e-01,6.447458267211914062e-01,9.470724500715732574e-03
6.228876709938049316e-01,6.280553936958312988e-01,6.293982863426208496e-01,6.255638003349304199e-01,6.269743442535400391e-01,1.860418543219566345e-02
6.103839874267578125e-01,6.146071553230285645e-01,6.204866766929626465e-01,6.158574223518371582e-01,6.163424849510192871e-01,1.545358914881944656e-02
6.128564476966857910e-01,6.144602298736572266e-01,6.217983365058898926e-01,6.161839365959167480e-01,6.150274276733398438e-01,1.314323954284191132e-02
6.211073398590087891e-01,6.212877631187438965e-01,6.296185255050659180e-01,6.232645511627197266e-01,6.210197806358337402e-01,1.227511372417211533e-02
6.282479166984558105e-01,6.281628012657165527e-01,6.373054981231689453e-01,6.306983232498168945e-01,6.280885338783264160e-01,1.202558446675539017e-02
6.280371546745300293e-01,6.284241080284118652e-01,6.384755969047546387e-01,6.322534680366516113e-01,6.300529837608337402e-01,1.179278641939163208e-02
6.258016228675842285e-01,6.263725757598876953e-01,6.368081569671630859e-01,6.307849884033203125e-01,6.285441517829895020e-01,1.150051318109035492e-02
6.284311413764953613e-01,6.285940408706665039e-01,6.390451788902282715e-01,6.326575875282287598e-01,6.297515034675598145e-01,1.132223289459943771e-02
6.266824007034301758e-01,6.270859241485595703e-01,6.381005048751831055e-01,6.319186687469482422e-01,6.293705701828002930e-01,1.113996747881174088e-02
6.294624209403991699e-01,6.294542551040649414e-01,6.404060125350952148e-01,6.339247226715087891e-01,6.307488083839416504e-01,1.104778330773115158e-02
6.282972693443298340e-01,6.285108327865600586e-01,6.399504542350769043e-01,6.336446404457092285e-01,6.308130621910095215e-01,1.089623663574457169e-02
6.301866769790649414e-01,6.301267743110656738e-01,6.415186524391174316e-01,6.350294351577758789e-01,6.317650079727172852e-01,1.082658022642135620e-02
6.267267465591430664e-01,6.270614862442016602e-01,6.388818025588989258e-01,6.327244043350219727e-01,6.299918889999389648e-01,1.068493817001581192e-02
6.282002925872802734e-01,6.281495094299316406e-01,6.397336721420288086e-01,6.332990527153015137e-01,6.299719214439392090e-01,1.063411962240934372e-02
6.255280375480651855e-01,6.257454752922058105e-01,6.377220153808593750e-01,6.314984560012817383e-01,6.285957694053649902e-01,1.051142532378435135e-02
6.239742636680603027e-01,6.241120100021362305e-01,6.360199451446533203e-01,6.297916769981384277e-01,6.267232298851013184e-01,1.044558361172676086e-02
6.261103749275207520e-01,6.258908510208129883e-01,6.377456784248352051e-01,6.312111616134643555e-01,6.277116537094116211e-01,1.041241083294153214e-02
6.269561648368835449e-01,6.267424821853637695e-01,6.388535499572753906e-01,6.323188543319702148e-01,6.289111375808715820e-01,1.038579922169446945e-02
6.286998987197875977e-01,6.283772587776184082e-01,6.405262351036071777e-01,6.339182853698730469e-01,6.303476691246032715e-01,1.038391795009374619e-02
6.291500926017761230e-01,6.289100050926208496e-01,6.412215828895568848e-01,6.346687078475952148e-01,6.312009692192077637e-01,1.034832652658224106e-02
6.304135322570800781e-01,6.301060914993286133e-01,6.424206495285034180e-01,6.358175277709960938e-01,6.322246193885803223e-01,1.032843068242073059e-02
6.325210332870483398e-01,6.321198940277099609e-01,6.444746851921081543e-01,6.377800107002258301e-01,6.340605020523071289e-01,1.032091211527585983e-02
6.730793714523315430e-01,6.760888099670410156e-01,6.882059574127197266e-01,6.791960597038269043e-01,6.789482831954956055e-01,1.549527980387210846e-02
6.721169948577880859e-01,6.724149584770202637e-01,6.850078105926513672e-01,6.782810688018798828e-01,6.768624186515808105e-01,8.588323369622230530e-03
6.464313864707946777e-01,6.524325013160705566e-01,6.572679281234741211e-01,6.546075940132141113e-01,6.585624217987060547e-01,1.699057221412658691e-02
6.427089571952819824e-01,6.462942361831665039e-01,6.521387696266174316e-01,6.469572782516479492e-01,6.459192633628845215e-01,1.467005070298910141e-02
6.434342861175537109e-01,6.454324126243591309e-01,6.532821059226989746e-01,6.474640965461730957e-01,6.461120247840881348e-01,1.293509546667337418e-02
6.451512575149536133e-01,6.460357904434204102e-01,6.550980210304260254e-01,6.491001248359680176e-01,6.470625400543212891e-01,1.210172660648822784e-02
6.536363959312438965e-01,6.536805033683776855e-01,6.629383563995361328e-01,6.562538146972656250e-01,6.530513763427734375e-01,1.188326720148324966e-02
6.519924998283386230e-01,6.526021957397460938e-01,6.631063222885131836e-01,6.568842530250549316e-01,6.545093059539794922e-01,1.161192730069160461e-02
6.562194228172302246e-01,6.563534736633300781e-01,6.667434573173522949e-01,6.601682305335998535e-01,6.568625569343566895e-01,1.148260105401277542e-02
6.561694741249084473e-01,6.565306186676025391e-01,6.675952672958374023e-01,6.611670851707458496e-01,6.581926941871643066e-01,1.127567049115896225e-02
6.549438834190368652e-01,6.553567647933959961e-01,6.667062044143676758e-01,6.603969931602478027e-01,6.574121117591857910e-01,1.107367966324090958e-02
6.502117514610290527e-01,6.508780121803283691e-01,6.626181602478027344e-01,6.565757393836975098e-01,6.539011597633361816e-01,1.080773863941431046e-02
6.490297317504882812e-01,6.493930220603942871e-01,6.610423922538757324e-01,6.547990441322326660e-01,6.516636013984680176e-01,1.065552141517400742e-02
6.520374417304992676e-01,6.519315242767333984e-01,6.636067628860473633e-01,6.569691300392150879e-01,6.532758474349975586e-01,1.061155088245868683e-02
6.517147421836853027e-01,6.517258286476135254e-01,6.638852357864379883e-01,6.573631763458251953e-01,6.539430618286132812e-01,1.052652392536401749e-02
6.473509669303894043e-01,6.476877927780151367e-01,6.601357460021972656e-01,6.539463400840759277e-01,6.509178876876831055e-01,1.038507092744112015e-02
6.516051888465881348e-01,6.512550115585327148e-01,6.632475852966308594e-01,6.564920544624328613e-01,6.524421572685241699e-01,1.040140632539987564e-02
6.482635736465454102e-01,6.483959555625915527e-01,6.611046195030212402e-01,6.547217965126037598e-01,6.514941453933715820e-01,1.027286425232887268e-02
6.475235819816589355e-01,6.474894881248474121e-01,6.599838733673095703e-01,6.535411477088928223e-01,6.499764919281005859e-01,1.023778785020112991e-02
6.515409946441650391e-01,6.510602235794067383e-01,6.634261608123779297e-01,6.565771102905273438e-01,6.524308919906616211e-01,1.025921385735273361e-02
6.509732007980346680e-01,6.507535576820373535e-01,6.635966300964355469e-01,6.569575667381286621e-01,6.532766819000244141e-01,1.020254660397768021e-02
6.458502411842346191e-01,6.460512876510620117e-01,6.591103672981262207e-01,6.528811454772949219e-01,6.496902704238891602e-01,1.006309874355792999e-02
6.500222682952880859e-01,6.495170593261718750e-01,6.619964241981506348e-01,6.551892161369323730e-01,6.509424448013305664e-01,1.010868232697248459e-02
6.529206633567810059e-01,6.523676514625549316e-01,6.651803255081176758e-01,6.582741141319274902e-01,6.541218161582946777e-01,1.013673469424247742e-02
1.438572406768798828e-01,1.437266170978546143e-01,1.457621157169342041e-01,1.420819312334060669e-01,1.408046334981918335e-01,8.533266931772232056e-02
1.772593706846237183e-01,1.748580932617187500e-01,1.747805178165435791e-01,1.731636673212051392e-01,1.719755977392196655e-01,7.563034445047378540e-02
